"crime","neighbourhood","incidents","year"
"Municipal ByLaws","Warehouse District",1,2012
"Offensive Weapons","Warehouse District",1,2012
"Other Crminal Code Traffic","Warehouse District",21,2012
"Other Federal Statute Violations","Warehouse District",2,2012
"Other Theft Over","Warehouse District",2,2012
"Other Theft Under","Warehouse District",58,2012
"OtherCriminalCode (A)","Warehouse District",72,2012
"OtherCriminalCode (B)","Warehouse District",4,2012
"Prostitution","Warehouse District",3,2012
"Provincial Statutes","Warehouse District",62,2012
"Sexual Assault","Warehouse District",2,2012
"Shoplift Over","Warehouse District",1,2012
"Shoplift Under","Warehouse District",83,2012
"Special Inq (8510-8640)","Warehouse District",98,2012
"Special Inq (8660-8814)","Warehouse District",398,2012
"Theft From Auto Over","Warehouse District",0,2012
"Theft From Auto Under","Warehouse District",100,2012
"Theft of Motor Vehicle VA, VT","Warehouse District",25,2012
"Theft of Other Vehicle VM, VO","Warehouse District",1,2012
"Violation Causing Death","Warehouse District",0,2012
"Violence/Threat","Warehouse District",6,2012
"Total","Warehouse District",1336,2012
"Arson","Wascana Park",0,2012
"Assault","Wascana Park",15,2012
"Attempt Murder","Wascana Park",0,2012
"B&E (Business)","Wascana Park",0,2012
"B&E (Garage)","Wascana Park",1,2012
"B&E (Other)","Wascana Park",5,2012
"B&E (Residence)","Wascana Park",0,2012
"B&E Motor Vehicle Firearms","Wascana Park",0,2012
"Commodification of Sexual Activity","Wascana Park",5,2012
"Controlled Drugs","Wascana Park",9,2012
"Crimes Against Property(2150-2166)","Wascana Park",8,2012
"Dangerous Operation","Wascana Park",2,2012
"Deprivation of Freedom","Wascana Park",0,2012
"HWY Traffic Violation","Wascana Park",60,2012
"Impaired Operation","Wascana Park",15,2012
"Mischief","Wascana Park",45,2012
"Municipal ByLaws","Wascana Park",2,2012
"Offensive Weapons","Wascana Park",1,2012
"Other Crminal Code Traffic","Wascana Park",5,2012
"Other Federal Statute Violations","Wascana Park",5,2012
"Other Theft Over","Wascana Park",0,2012
"Other Theft Under","Wascana Park",33,2012
"OtherCriminalCode (A)","Wascana Park",21,2012
"OtherCriminalCode (B)","Wascana Park",1,2012
"Prostitution","Wascana Park",0,2012
"Provincial Statutes","Wascana Park",40,2012
"Sexual Assault","Wascana Park",1,2012
"Shoplift Over","Wascana Park",0,2012
"Shoplift Under","Wascana Park",1,2012
"Special Inq (8510-8640)","Wascana Park",110,2012
"Special Inq (8660-8814)","Wascana Park",205,2012
"Theft From Auto Over","Wascana Park",1,2012
"Theft From Auto Under","Wascana Park",21,2012
"Theft of Motor Vehicle VA, VT","Wascana Park",5,2012
"Theft of Other Vehicle VM, VO","Wascana Park",0,2012
"Violation Causing Death","Wascana Park",0,2012
"Violence/Threat","Wascana Park",7,2012
"Total","Wascana Park",624,2012
"Arson","Whitmore Park",0,2012
"Assault","Whitmore Park",5,2012
"Attempt Murder","Whitmore Park",0,2012
"B&E (Business)","Whitmore Park",1,2012
"B&E (Garage)","Whitmore Park",6,2012
"B&E (Other)","Whitmore Park",0,2012
"B&E (Residence)","Whitmore Park",4,2012
"B&E Motor Vehicle Firearms","Whitmore Park",1,2012
"Commodification of Sexual Activity","Whitmore Park",0,2012
"Controlled Drugs","Whitmore Park",0,2012
"Crimes Against Property(2150-2166)","Whitmore Park",8,2012
"Dangerous Operation","Whitmore Park",0,2012
"Deprivation of Freedom","Whitmore Park",0,2012
"HWY Traffic Violation","Whitmore Park",21,2012
"Impaired Operation","Whitmore Park",2,2012
"Mischief","Whitmore Park",15,2012
"Municipal ByLaws","Whitmore Park",3,2012
"Offensive Weapons","Whitmore Park",0,2012
"Other Crminal Code Traffic","Whitmore Park",2,2012
"Other Federal Statute Violations","Whitmore Park",0,2012
"Other Theft Over","Whitmore Park",0,2012
"Other Theft Under","Whitmore Park",5,2012
"OtherCriminalCode (A)","Whitmore Park",2,2012
"OtherCriminalCode (B)","Whitmore Park",1,2012
"Prostitution","Whitmore Park",0,2012
"Provincial Statutes","Whitmore Park",4,2012
"Sexual Assault","Whitmore Park",2,2012
"Shoplift Over","Whitmore Park",0,2012
"Shoplift Under","Whitmore Park",0,2012
"Special Inq (8510-8640)","Whitmore Park",44,2012
"Special Inq (8660-8814)","Whitmore Park",76,2012
"Theft From Auto Over","Whitmore Park",0,2012
"Theft From Auto Under","Whitmore Park",26,2012
"Theft of Motor Vehicle VA, VT","Whitmore Park",4,2012
"Theft of Other Vehicle VM, VO","Whitmore Park",0,2012
"Violation Causing Death","Whitmore Park",0,2012
"Violence/Threat","Whitmore Park",3,2012
"Total","Whitmore Park",235,2012
"Arson","Total",64,2012
"Assault","Total",1948,2012
"Attempt Murder","Total",7,2012
"B&E (Business)","Total",196,2012
"B&E (Garage)","Total",407,2012
"B&E (Other)","Total",188,2012
"B&E (Residence)","Total",667,2012
"B&E Motor Vehicle Firearms","Total",6,2012
"Commodification of Sexual Activity","Total",145,2012
"Controlled Drugs","Total",433,2012
"Crimes Against Property(2150-2166)","Total",878,2012
"Dangerous Operation","Total",175,2012
"Deprivation of Freedom","Total",21,2012
"HWY Traffic Violation","Total",3932,2012
"Impaired Operation","Total",719,2012
"Mischief","Total",2669,2012
"Municipal ByLaws","Total",125,2012
"Offensive Weapons","Total",262,2012
"Other Crminal Code Traffic","Total",707,2012
"Other Federal Statute Violations","Total",535,2012
"Other Theft Over","Total",46,2012
"Other Theft Under","Total",1798,2012
"OtherCriminalCode (A)","Total",5922,2012
"OtherCriminalCode (B)","Total",235,2012
"Prostitution","Total",123,2012
"Provincial Statutes","Total",4615,2012
"Sexual Assault","Total",156,2012
"Shoplift Over","Total",1,2012
"Shoplift Under","Total",1021,2012
"Special Inq (8510-8640)","Total",11100,2012
"Special Inq (8660-8814)","Total",9235,2012
"Theft From Auto Over","Total",36,2012
"Theft From Auto Under","Total",1998,2012
"Theft of Motor Vehicle VA, VT","Total",949,2012
"Theft of Other Vehicle VM, VO","Total",49,2012
"Violation Causing Death","Total",8,2012
"Violence/Threat","Total",575,2012
"Total","Total",51951,2012
