"crime","neighbourhood","incidents","year"
"OtherCriminalCode (A)","Warehouse District",38,2014
"OtherCriminalCode (B)","Warehouse District",3,2014
"Prostitution","Warehouse District",2,2014
"Provincial Statutes","Warehouse District",46,2014
"Sexual Assault","Warehouse District",1,2014
"Shoplift Over","Warehouse District",2,2014
"Shoplift Under","Warehouse District",75,2014
"Special Inq(8510-8640)","Warehouse District",112,2014
"Special Inq(8660-8814)","Warehouse District",246,2014
"Theft From Auto Over","Warehouse District",4,2014
"Theft From Auto Under","Warehouse District",47,2014
"Theft of Motor Vehicle VA, VT","Warehouse District",27,2014
"Theft of Other Vehicle VM, VO","Warehouse District",2,2014
"Violation Causing Death","Warehouse District",1,2014
"Violence/Threat","Warehouse District",245,2014
"Total","Warehouse District",735,2014
"Arson","Wascana Park",0,2014
"Assault","Wascana Park",12,2014
"Attempt Murder","Wascana Park",0,2014
"B&E (Business)","Wascana Park",2,2014
"B&E (Garage)","Wascana Park",0,2014
"B&E (Other)","Wascana Park",4,2014
"B&E (Residence)","Wascana Park",1,2014
"B&E Motor Vehicle Firearms","Wascana Park",0,2014
"Controlled Drugs","Wascana Park",9,2014
"Crimes Against Property(2150-2166)","Wascana Park",9,2014
"Dangerous Operation","Wascana Park",5,2014
"Deprivation of Freedom","Wascana Park",1,2014
"Gaming&Betting","Wascana Park",11,2014
"HWY Traffic Violation","Wascana Park",76,2014
"Impaired Operation","Wascana Park",14,2014
"Mischief","Wascana Park",54,2014
"Municipal ByLaws","Wascana Park",4,2014
"Offensive Weapons","Wascana Park",3,2014
"Other Crminal Code Traffic","Wascana Park",10,2014
"Other Federal Statute Violations","Wascana Park",1,2014
"Other Theft Over","Wascana Park",1,2014
"Other Theft Under","Wascana Park",53,2014
"OtherCriminalCode (A)","Wascana Park",16,2014
"OtherCriminalCode (B)","Wascana Park",0,2014
"Prostitution","Wascana Park",2,2014
"Provincial Statutes","Wascana Park",24,2014
"Sexual Assault","Wascana Park",3,2014
"Shoplift Over","Wascana Park",0,2014
"Shoplift Under","Wascana Park",9,2014
"Special Inq(8510-8640)","Wascana Park",118,2014
"Special Inq(8660-8814)","Wascana Park",126,2014
"Theft From Auto Over","Wascana Park",1,2014
"Theft From Auto Under","Wascana Park",18,2014
"Theft of Motor Vehicle VA, VT","Wascana Park",14,2014
"Theft of Other Vehicle VM, VO","Wascana Park",1,2014
"Violation Causing Death","Wascana Park",2,2014
"Violence/Threat","Wascana Park",138,2014
"Total","Wascana Park",476,2014
"Arson","Whitmore Park",1,2014
"Assault","Whitmore Park",4,2014
"Attempt Murder","Whitmore Park",0,2014
"B&E (Business)","Whitmore Park",1,2014
"B&E (Garage)","Whitmore Park",3,2014
"B&E (Other)","Whitmore Park",0,2014
"B&E (Residence)","Whitmore Park",9,2014
"B&E Motor Vehicle Firearms","Whitmore Park",0,2014
"Controlled Drugs","Whitmore Park",3,2014
"Crimes Against Property(2150-2166)","Whitmore Park",7,2014
"Dangerous Operation","Whitmore Park",1,2014
"Deprivation of Freedom","Whitmore Park",0,2014
"Gaming&Betting","Whitmore Park",1,2014
"HWY Traffic Violation","Whitmore Park",15,2014
"Impaired Operation","Whitmore Park",11,2014
"Mischief","Whitmore Park",29,2014
"Municipal ByLaws","Whitmore Park",1,2014
"Offensive Weapons","Whitmore Park",0,2014
"Other Crminal Code Traffic","Whitmore Park",3,2014
"Other Federal Statute Violations","Whitmore Park",1,2014
"Other Theft Over","Whitmore Park",0,2014
"Other Theft Under","Whitmore Park",15,2014
"OtherCriminalCode (A)","Whitmore Park",4,2014
"OtherCriminalCode (B)","Whitmore Park",0,2014
"Prostitution","Whitmore Park",0,2014
"Provincial Statutes","Whitmore Park",6,2014
"Sexual Assault","Whitmore Park",4,2014
"Shoplift Over","Whitmore Park",0,2014
"Shoplift Under","Whitmore Park",6,2014
"Special Inq(8510-8640)","Whitmore Park",58,2014
"Special Inq(8660-8814)","Whitmore Park",64,2014
"Theft From Auto Over","Whitmore Park",0,2014
"Theft From Auto Under","Whitmore Park",14,2014
"Theft of Motor Vehicle VA, VT","Whitmore Park",3,2014
"Theft of Other Vehicle VM, VO","Whitmore Park",0,2014
"Violation Causing Death","Whitmore Park",1,2014
"Violence/Threat","Whitmore Park",85,2014
"Total","Whitmore Park",184,2014
"Arson","Total",176,2014
"Assault","Total",1634,2014
"Attempt Murder","Total",20,2014
"B&E (Business)","Total",196,2014
"B&E (Garage)","Total",406,2014
"B&E (Other)","Total",211,2014
"B&E (Residence)","Total",773,2014
"B&E Motor Vehicle Firearms","Total",30,2014
"Controlled Drugs","Total",600,2014
"Crimes Against Property(2150-2166)","Total",789,2014
"Dangerous Operation","Total",204,2014
"Deprivation of Freedom","Total",30,2014
"Gaming&Betting","Total",334,2014
"HWY Traffic Violation","Total",3429,2014
"Impaired Operation","Total",864,2014
"Mischief","Total",2374,2014
"Municipal ByLaws","Total",179,2014
"Offensive Weapons","Total",342,2014
"Other Crminal Code Traffic","Total",562,2014
"Other Federal Statute Violations","Total",413,2014
"Other Theft Over","Total",148,2014
"Other Theft Under","Total",2068,2014
"OtherCriminalCode (A)","Total",4987,2014
"OtherCriminalCode (B)","Total",226,2014
"Prostitution","Total",286,2014
"Provincial Statutes","Total",3194,2014
"Sexual Assault","Total",150,2014
"Shoplift Over","Total",65,2014
"Shoplift Under","Total",1869,2014
"Special Inq(8510-8640)","Total",11550,2014
"Special Inq(8660-8814)","Total",7074,2014
"Theft From Auto Over","Total",236,2014
"Theft From Auto Under","Total",1651,2014
"Theft of Motor Vehicle VA, VT","Total",957,2014
"Theft of Other Vehicle VM, VO","Total",148,2014
"Violation Causing Death","Total",110,2014
"Violence/Threat","Total",12042,2014
"Total","Total",37082,2014
